ts_utc,site_id,endpoint_id,state,status_code,error_type,error_detail,latency_ms,attempts,slow
2026-04-07T00:42:27+00:00,1,1,UP,301,,,99,1,0
2026-04-07T00:42:27+00:00,2,2,UP,200,,,130,1,0
2026-04-07T00:42:27+00:00,3,3,UP,301,,,105,1,0
2026-04-07T00:42:27+00:00,4,4,UP,301,,,1941,1,0
2026-04-07T00:42:27+00:00,5,5,UP,301,,,185,1,0
2026-04-07T00:42:27+00:00,6,6,UP,200,,,482,1,0
2026-04-07T00:42:27+00:00,7,7,UP,301,,,1664,1,0
2026-04-07T00:42:27+00:00,8,8,UP,301,,,994,1,0
2026-04-07T00:42:27+00:00,9,9,UP,200,,,2378,1,1
2026-04-07T00:42:27+00:00,10,10,UP,200,,,1326,1,0
2026-04-07T00:42:27+00:00,11,11,UP,200,,,2184,1,1
2026-04-07T00:42:27+00:00,12,12,UP,200,,,127,1,0
2026-04-07T00:42:27+00:00,13,13,UP,301,,,143,1,0
2026-04-07T00:42:27+00:00,14,14,UP,200,,,127,1,0
2026-04-07T00:42:27+00:00,15,15,UP,301,,,273,1,0
2026-04-07T00:42:27+00:00,16,16,UP,200,,,54,1,0
2026-04-07T00:42:27+00:00,17,17,UP,200,,,76,1,0
2026-04-07T00:42:27+00:00,18,18,UP,200,,,1144,1,0
2026-04-07T00:42:27+00:00,19,19,UP,200,,,119,1,0
2026-04-07T00:42:27+00:00,20,20,UP,301,,,170,1,0
2026-04-07T00:42:27+00:00,21,21,UP,200,,,848,1,0
2026-04-07T00:42:27+00:00,22,22,UP,200,,,130,1,0
2026-04-07T00:42:27+00:00,23,23,UP,200,,,99,1,0
2026-04-07T00:42:27+00:00,24,24,UP,200,,,1251,1,0
2026-04-07T00:42:27+00:00,25,25,UP,200,,,82,1,0
2026-04-07T00:42:27+00:00,26,26,UP,200,,,1770,1,0
2026-04-07T00:42:27+00:00,27,27,UP,200,,,1340,1,0
2026-04-07T00:42:27+00:00,28,28,UP,200,,,879,1,0
2026-04-07T00:42:27+00:00,29,29,UP,200,,,57,1,0
2026-04-07T00:42:27+00:00,30,30,UP,301,,,158,1,0
2026-04-07T00:42:27+00:00,31,31,UP,301,,,136,1,0
2026-04-07T00:42:27+00:00,32,32,UP,301,,,83,1,0
2026-04-07T00:42:27+00:00,33,33,UP,200,,,680,1,0
2026-04-07T00:42:27+00:00,35,35,UP,200,,,72,1,0
2026-04-07T00:42:27+00:00,36,36,UP,200,,,637,1,0
2026-04-07T00:42:27+00:00,37,37,UP,200,,,884,1,0
2026-04-07T00:42:27+00:00,38,38,UP,200,,,2366,1,1
2026-04-07T00:42:27+00:00,39,39,UP,200,,,1432,1,0
2026-04-07T00:42:27+00:00,40,40,UP,200,,,103,1,0
2026-04-07T00:42:27+00:00,41,41,UP,200,,,69,1,0
2026-04-07T00:42:27+00:00,42,42,UP,301,,,1312,1,0
2026-04-07T01:46:39+00:00,1,1,UP,301,,,106,1,0
2026-04-07T01:46:39+00:00,2,2,UP,200,,,130,1,0
2026-04-07T01:46:39+00:00,3,3,UP,301,,,264,1,0
2026-04-07T01:46:39+00:00,4,4,UP,301,,,6220,1,1
2026-04-07T01:46:39+00:00,5,5,UP,301,,,178,1,0
2026-04-07T01:46:39+00:00,6,6,UP,200,,,779,1,0
2026-04-07T01:46:39+00:00,7,7,UP,301,,,4114,1,1
2026-04-07T01:46:39+00:00,8,8,UP,301,,,891,1,0
2026-04-07T01:46:39+00:00,9,9,UP,200,,,2425,1,1
2026-04-07T01:46:39+00:00,10,10,UP,200,,,1461,1,0
2026-04-07T01:46:39+00:00,11,11,UP,200,,,2098,1,1
2026-04-07T01:46:39+00:00,12,12,UP,200,,,137,1,0
