ts_utc,site_id,endpoint_id,state,status_code,error_type,error_detail,latency_ms,attempts,slow
2026-04-05T00:49:30+00:00,1,1,UP,301,,,50,1,0
2026-04-05T00:49:30+00:00,2,2,UP,200,,,74,1,0
2026-04-05T00:49:30+00:00,3,3,UP,301,,,118,1,0
2026-04-05T00:49:30+00:00,4,4,UP,301,,,1140,1,0
2026-04-05T00:49:30+00:00,5,5,UP,301,,,182,1,0
2026-04-05T00:49:30+00:00,6,6,UP,200,,,741,1,0
2026-04-05T00:49:30+00:00,7,7,UP,301,,,1297,1,0
2026-04-05T00:49:30+00:00,8,8,UP,301,,,633,1,0
2026-04-05T00:49:30+00:00,9,9,UP,200,,,1133,1,0
2026-04-05T00:49:30+00:00,10,10,UP,200,,,1069,2,0
2026-04-05T00:49:30+00:00,11,11,UP,200,,,2298,1,1
2026-04-05T00:49:30+00:00,12,12,UP,200,,,138,1,0
2026-04-05T00:49:30+00:00,13,13,UP,301,,,82,1,0
2026-04-05T00:49:30+00:00,14,14,UP,200,,,124,1,0
2026-04-05T00:49:30+00:00,15,15,UP,301,,,214,1,0
2026-04-05T00:49:30+00:00,16,16,UP,200,,,51,1,0
2026-04-05T00:49:30+00:00,17,17,UP,200,,,106,1,0
2026-04-05T00:49:30+00:00,18,18,UP,200,,,1049,1,0
2026-04-05T00:49:30+00:00,19,19,UP,200,,,77,1,0
2026-04-05T00:49:30+00:00,20,20,UP,301,,,231,1,0
2026-04-05T00:49:30+00:00,21,21,UP,200,,,760,1,0
2026-04-05T00:49:30+00:00,22,22,UP,200,,,71,1,0
2026-04-05T00:49:30+00:00,23,23,UP,200,,,92,1,0
2026-04-05T00:49:30+00:00,24,24,UP,200,,,1414,1,0
2026-04-05T00:49:30+00:00,25,25,UP,200,,,78,1,0
2026-04-05T00:49:30+00:00,26,26,UP,200,,,1578,1,0
2026-04-05T00:49:30+00:00,27,27,UP,200,,,1201,1,0
2026-04-05T00:49:30+00:00,28,28,UP,200,,,718,1,0
2026-04-05T00:49:30+00:00,29,29,UP,200,,,101,1,0
2026-04-05T00:49:30+00:00,30,30,UP,301,,,84,1,0
2026-04-05T00:49:30+00:00,31,31,UP,301,,,181,1,0
2026-04-05T00:49:30+00:00,32,32,UP,301,,,96,1,0
2026-04-05T00:49:30+00:00,33,33,UP,200,,,588,1,0
2026-04-05T00:49:30+00:00,35,35,UP,200,,,66,1,0
2026-04-05T00:49:30+00:00,36,36,UP,200,,,575,1,0
2026-04-05T00:49:30+00:00,37,37,UP,200,,,893,1,0
2026-04-05T00:49:30+00:00,38,38,UP,200,,,1791,1,0
2026-04-05T00:49:30+00:00,39,39,UP,200,,,1073,1,0
2026-04-05T00:49:30+00:00,40,40,UP,200,,,71,1,0
2026-04-05T00:49:30+00:00,41,41,UP,200,,,76,1,0
