ts_utc,site_id,endpoint_id,state,status_code,error_type,error_detail,latency_ms,attempts,slow
2026-04-03T00:57:59+00:00,1,1,UP,301,,,97,1,0
2026-04-03T00:57:59+00:00,2,2,UP,200,,,133,1,0
2026-04-03T00:57:59+00:00,3,3,UP,301,,,157,1,0
2026-04-03T00:57:59+00:00,4,4,UP,301,,,1798,1,0
2026-04-03T00:57:59+00:00,5,5,UP,301,,,214,1,0
2026-04-03T00:57:59+00:00,6,6,UP,200,,,783,1,0
2026-04-03T00:57:59+00:00,7,7,UP,301,,,1918,1,0
2026-04-03T00:57:59+00:00,8,8,UP,301,,,886,1,0
2026-04-03T00:57:59+00:00,9,9,UP,200,,,1137,1,0
2026-04-03T00:57:59+00:00,10,10,UP,200,,,1263,1,0
2026-04-03T00:57:59+00:00,11,11,UP,200,,,2094,1,1
2026-04-03T00:57:59+00:00,12,12,UP,200,,,136,1,0
2026-04-03T00:57:59+00:00,13,13,UP,301,,,119,1,0
2026-04-03T00:57:59+00:00,14,14,UP,200,,,80,1,0
2026-04-03T00:57:59+00:00,15,15,UP,301,,,258,1,0
2026-04-03T00:57:59+00:00,16,16,UP,200,,,59,1,0
2026-04-03T00:57:59+00:00,17,17,UP,200,,,72,1,0
2026-04-03T00:57:59+00:00,18,18,UP,200,,,1027,1,0
2026-04-03T00:57:59+00:00,19,19,UP,200,,,107,1,0
2026-04-03T00:57:59+00:00,20,20,UP,301,,,217,1,0
2026-04-03T00:57:59+00:00,21,21,UP,200,,,827,1,0
2026-04-03T00:57:59+00:00,22,22,UP,200,,,64,1,0
2026-04-03T00:57:59+00:00,23,23,UP,200,,,1037,1,0
2026-04-03T00:57:59+00:00,24,24,UP,200,,,1299,1,0
2026-04-03T00:57:59+00:00,25,25,UP,200,,,83,1,0
2026-04-03T00:57:59+00:00,26,26,UP,200,,,1643,1,0
2026-04-03T00:57:59+00:00,27,27,UP,200,,,1259,1,0
2026-04-03T00:57:59+00:00,28,28,UP,200,,,876,1,0
2026-04-03T00:57:59+00:00,29,29,UP,200,,,55,1,0
2026-04-03T00:57:59+00:00,30,30,UP,301,,,93,1,0
2026-04-03T00:57:59+00:00,31,31,UP,301,,,183,1,0
2026-04-03T00:57:59+00:00,32,32,UP,301,,,102,1,0
2026-04-03T00:57:59+00:00,33,33,UP,200,,,728,1,0
2026-04-03T00:57:59+00:00,35,35,UP,200,,,60,1,0
2026-04-03T00:57:59+00:00,36,36,UP,200,,,585,1,0
2026-04-03T00:57:59+00:00,37,37,UP,200,,,915,1,0
2026-04-03T00:57:59+00:00,38,38,UP,200,,,1854,1,0
2026-04-03T00:57:59+00:00,39,39,UP,200,,,1053,1,0
2026-04-03T00:57:59+00:00,40,40,UP,200,,,110,1,0
2026-04-03T00:57:59+00:00,41,41,UP,200,,,54,1,0
2026-04-03T00:57:59+00:00,42,42,UP,301,,,1060,1,0
2026-04-03T02:02:08+00:00,1,1,UP,301,,,53,1,0
2026-04-03T02:02:08+00:00,2,2,UP,200,,,132,1,0
2026-04-03T02:02:08+00:00,3,3,UP,301,,,167,1,0
2026-04-03T02:02:08+00:00,4,4,UP,301,,,1865,1,0
2026-04-03T02:02:08+00:00,5,5,UP,301,,,230,1,0
2026-04-03T02:02:08+00:00,6,6,UP,200,,,769,1,0
2026-04-03T02:02:08+00:00,7,7,UP,301,,,1579,1,0
2026-04-03T02:02:08+00:00,8,8,UP,301,,,566,1,0
2026-04-03T02:02:08+00:00,9,9,UP,200,,,1052,1,0
2026-04-03T02:02:08+00:00,10,10,UP,200,,,1259,1,0
2026-04-03T02:02:08+00:00,11,11,UP,200,,,2171,1,1
2026-04-03T02:02:08+00:00,12,12,UP,200,,,118,1,0
2026-04-03T02:02:08+00:00,13,13,UP,301,,,135,1,0
2026-04-03T02:02:08+00:00,14,14,UP,200,,,116,1,0
2026-04-03T02:02:08+00:00,15,15,UP,301,,,211,1,0
2026-04-03T02:02:08+00:00,16,16,UP,200,,,60,1,0
2026-04-03T02:02:08+00:00,17,17,UP,200,,,118,1,0
2026-04-03T02:02:08+00:00,18,18,UP,200,,,1092,1,0
2026-04-03T02:02:08+00:00,19,19,UP,200,,,123,1,0
2026-04-03T02:02:08+00:00,20,20,UP,301,,,188,1,0
2026-04-03T02:02:08+00:00,21,21,UP,200,,,769,1,0
2026-04-03T02:02:08+00:00,22,22,UP,200,,,67,1,0
2026-04-03T02:02:08+00:00,23,23,UP,200,,,99,1,0
2026-04-03T02:02:08+00:00,24,24,UP,200,,,1327,1,0
2026-04-03T02:02:08+00:00,25,25,UP,200,,,63,1,0
2026-04-03T02:02:08+00:00,26,26,UP,200,,,1587,1,0
2026-04-03T02:02:08+00:00,27,27,UP,200,,,1293,1,0
2026-04-03T02:02:08+00:00,28,28,UP,200,,,850,1,0
2026-04-03T02:02:08+00:00,29,29,UP,200,,,104,1,0
2026-04-03T02:02:08+00:00,30,30,UP,301,,,53,1,0
2026-04-03T02:02:08+00:00,31,31,UP,301,,,139,1,0
2026-04-03T02:02:08+00:00,32,32,UP,301,,,92,1,0
2026-04-03T02:02:08+00:00,33,33,UP,200,,,673,1,0
2026-04-03T02:02:08+00:00,35,35,UP,200,,,60,1,0
2026-04-03T02:02:08+00:00,36,36,UP,200,,,587,1,0
2026-04-03T02:02:08+00:00,37,37,UP,200,,,862,1,0
2026-04-03T02:02:08+00:00,38,38,UP,200,,,1705,1,0
2026-04-03T02:02:08+00:00,39,39,UP,200,,,1022,1,0
2026-04-03T02:02:08+00:00,40,40,UP,200,,,104,1,0
2026-04-03T02:02:08+00:00,41,41,UP,200,,,57,1,0
2026-04-03T02:02:08+00:00,42,42,UP,301,,,1061,1,0
2026-04-03T03:05:50+00:00,1,1,UP,301,,,94,1,0
2026-04-03T03:05:50+00:00,2,2,UP,200,,,67,1,0
2026-04-03T03:05:50+00:00,3,3,UP,301,,,161,1,0
2026-04-03T03:05:50+00:00,4,4,UP,301,,,1414,1,0
2026-04-03T03:05:50+00:00,5,5,UP,301,,,180,1,0
2026-04-03T03:05:50+00:00,6,6,UP,200,,,777,1,0
