ts_utc,site_id,endpoint_id,state,status_code,error_type,error_detail,latency_ms,attempts,slow
2026-04-06T00:13:37+00:00,1,1,UP,301,,,153,1,0
2026-04-06T00:13:37+00:00,2,2,UP,200,,,132,1,0
2026-04-06T00:13:37+00:00,3,3,UP,301,,,149,1,0
2026-04-06T00:13:37+00:00,4,4,UP,301,,,1542,1,0
2026-04-06T00:13:37+00:00,5,5,UP,301,,,215,1,0
2026-04-06T00:13:37+00:00,6,6,UP,200,,,756,1,0
2026-04-06T00:13:37+00:00,7,7,UP,301,,,2389,1,1
2026-04-06T00:13:37+00:00,8,8,UP,301,,,845,1,0
2026-04-06T00:13:37+00:00,9,9,UP,200,,,1017,1,0
2026-04-06T00:13:37+00:00,10,10,UP,200,,,1191,2,0
2026-04-06T00:13:37+00:00,11,11,UP,200,,,2075,1,1
2026-04-06T00:13:37+00:00,12,12,UP,200,,,172,1,0
2026-04-06T00:13:37+00:00,13,13,UP,301,,,130,1,0
2026-04-06T00:13:37+00:00,14,14,UP,200,,,66,1,0
2026-04-06T00:13:37+00:00,15,15,UP,301,,,218,1,0
2026-04-06T00:13:37+00:00,16,16,UP,200,,,75,1,0
2026-04-06T00:13:37+00:00,17,17,UP,200,,,117,1,0
2026-04-06T00:13:37+00:00,18,18,UP,200,,,1057,1,0
2026-04-06T00:13:37+00:00,19,19,UP,200,,,116,1,0
2026-04-06T00:13:37+00:00,20,20,UP,301,,,186,1,0
2026-04-06T00:13:37+00:00,21,21,UP,200,,,770,1,0
2026-04-06T00:13:37+00:00,22,22,UP,200,,,113,1,0
2026-04-06T00:13:37+00:00,23,23,UP,200,,,113,1,0
2026-04-06T00:13:37+00:00,24,24,UP,200,,,1237,1,0
2026-04-06T00:13:37+00:00,25,25,UP,200,,,127,1,0
2026-04-06T00:13:37+00:00,26,26,UP,200,,,1574,1,0
2026-04-06T00:13:37+00:00,27,27,UP,200,,,1359,1,0
2026-04-06T00:13:37+00:00,28,28,UP,200,,,808,1,0
2026-04-06T00:13:37+00:00,29,29,UP,200,,,56,1,0
2026-04-06T00:13:37+00:00,30,30,UP,301,,,50,1,0
2026-04-06T00:13:37+00:00,31,31,UP,301,,,167,1,0
2026-04-06T00:13:37+00:00,32,32,UP,301,,,98,1,0
2026-04-06T00:13:37+00:00,33,33,UP,200,,,582,1,0
2026-04-06T00:13:37+00:00,35,35,UP,200,,,60,1,0
2026-04-06T00:13:37+00:00,36,36,UP,200,,,525,1,0
2026-04-06T00:13:37+00:00,37,37,UP,200,,,870,1,0
2026-04-06T00:13:37+00:00,38,38,UP,200,,,1810,1,0
2026-04-06T00:13:37+00:00,39,39,UP,200,,,1115,1,0
2026-04-06T00:13:37+00:00,40,40,UP,200,,,109,1,0
2026-04-06T00:13:37+00:00,41,41,UP,200,,,72,1,0
2026-04-06T00:13:37+00:00,42,42,UP,301,,,1668,1,0
2026-04-06T01:17:48+00:00,1,1,UP,301,,,63,1,0
2026-04-06T01:17:48+00:00,2,2,UP,200,,,134,1,0
2026-04-06T01:17:48+00:00,3,3,UP,301,,,107,1,0
2026-04-06T01:17:48+00:00,4,4,UP,301,,,1822,1,0
2026-04-06T01:17:48+00:00,5,5,UP,301,,,180,1,0
2026-04-06T01:17:48+00:00,6,6,UP,200,,,727,1,0
2026-04-06T01:17:48+00:00,7,7,UP,301,,,1425,1,0
2026-04-06T01:17:48+00:00,8,8,UP,301,,,886,1,0
2026-04-06T01:17:48+00:00,9,9,UP,200,,,2114,1,1
2026-04-06T01:17:48+00:00,10,10,UP,200,,,1214,1,0
2026-04-06T01:17:48+00:00,11,11,UP,200,,,2151,1,1
2026-04-06T01:17:48+00:00,12,12,UP,200,,,137,1,0
2026-04-06T01:17:48+00:00,13,13,UP,301,,,136,1,0
2026-04-06T01:17:48+00:00,14,14,UP,200,,,130,1,0
2026-04-06T01:17:48+00:00,15,15,UP,301,,,228,1,0
2026-04-06T01:17:48+00:00,16,16,UP,200,,,54,1,0
2026-04-06T01:17:48+00:00,17,17,UP,200,,,102,1,0
2026-04-06T01:17:48+00:00,18,18,UP,200,,,1053,1,0
2026-04-06T01:17:48+00:00,19,19,UP,200,,,124,1,0
2026-04-06T01:17:48+00:00,20,20,UP,301,,,257,1,0
2026-04-06T01:17:48+00:00,21,21,UP,200,,,852,1,0
2026-04-06T01:17:48+00:00,22,22,UP,200,,,76,1,0
2026-04-06T01:17:48+00:00,23,23,UP,200,,,105,1,0
2026-04-06T01:17:48+00:00,24,24,UP,200,,,1323,1,0
2026-04-06T01:17:48+00:00,25,25,UP,200,,,81,1,0
2026-04-06T01:17:48+00:00,26,26,UP,200,,,1565,1,0
2026-04-06T01:17:48+00:00,27,27,UP,200,,,1207,1,0
2026-04-06T01:17:48+00:00,28,28,UP,200,,,859,1,0
2026-04-06T01:17:48+00:00,29,29,UP,200,,,113,1,0
2026-04-06T01:17:48+00:00,30,30,UP,301,,,110,1,0
2026-04-06T01:17:48+00:00,31,31,UP,301,,,166,1,0
2026-04-06T01:17:48+00:00,32,32,UP,301,,,97,1,0
2026-04-06T01:17:48+00:00,33,33,UP,200,,,569,1,0
2026-04-06T01:17:48+00:00,35,35,UP,200,,,55,1,0
2026-04-06T01:17:48+00:00,36,36,UP,200,,,580,1,0
2026-04-06T01:17:48+00:00,37,37,UP,200,,,916,1,0
2026-04-06T01:17:48+00:00,38,38,UP,200,,,1812,1,0
2026-04-06T01:17:48+00:00,39,39,UP,200,,,1046,1,0
2026-04-06T01:17:48+00:00,40,40,UP,200,,,119,1,0
2026-04-06T01:17:48+00:00,41,41,UP,200,,,72,1,0
2026-04-06T01:17:48+00:00,42,42,UP,301,,,1073,1,0
2026-04-06T02:21:26+00:00,1,1,UP,301,,,148,1,0
2026-04-06T02:21:26+00:00,2,2,UP,200,,,128,1,0
2026-04-06T02:21:26+00:00,3,3,UP,301,,,106,1,0
2026-04-06T02:21:26+00:00,4,4,UP,301,,,1545,1,0
2026-04-06T02:21:26+00:00,5,5,UP,301,,,184,1,0
2026-04-06T02:21:26+00:00,6,6,UP,200,,,741,1,0
2026-04-06T02:21:26+00:00,7,7,UP,301,,,1818,1,0
